smiles_list,Drug_ID,Drug Name,distance_to_cluster_centriod
Cc1c(nc(nc1N2CCc3ccccc3C2C)Nc4ccc(cc4)F)C,SmallMolecule_1047,Revaprazan,0.02926433916821325
c1cc(cc(c1)O)c2/c3ccc([nH]3)/c(c/4\nc(/c(c\5/cc/c(/[nH]5)c(/c6n\c2\CC6)\c7cccc(c7)O)/c8cccc(c8)O)C=C4)/c9cccc(c9)O,SmallMolecule_1188,Temoporfin,0.029800712915091232
Cc1cccc(c1)Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C,SmallMolecule_1234,Torasemide,0.030031650205051053
CN1c2ccc(cc2C(=NCC1=O)c3ccccc3)Cl,SmallMolecule_355,Diazepam,0.03026429335348646
CCN1CCN(CC1)c2cc(c3c(n2)CCCCCC3)c4ccc(cc4)F,SmallMolecule_159,Blonanserin,0.030480833461535517
Cc1ccc(cc1)c2c(n3cc(ccc3n2)C)CC(=O)N(C)C,SmallMolecule_1339,Zolpidem,0.030900023320684755
CN1c2ccc(cc2N(C(=O)CC1=O)c3ccccc3)Cl,SmallMolecule_280,Clobazam,0.030973914910297218
Cc1cnc(s1)NC(=O)C2=C(c3ccccc3S(=O)(=O)N2C)O,SmallMolecule_752,Meloxicam,0.030976525122953125
c1ccc(c(c1)C2=NC(C(=O)Nc3c2cc(cc3)Cl)O)Cl,SmallMolecule_715,Lorazepam,0.031105770154789436
c1cc2c(cc1)C(=O)C(=C(C2=O)[C@H]3CC[C@@H](CC3)c4ccc(cc4)Cl)O,SmallMolecule_103,Atovaquone,0.031174831038845996
CCS(=O)(=O)N1CC(C1)(CC#N)n2cc(cn2)c3c4cc[nH]c4ncn3,SmallMolecule_123,Baricitinib,0.03152060519394517
CC(=O)Oc1cccc2c1C(=O)c3c(cc(cc3OC(=O)C)C(=O)O)C2=O,SmallMolecule_352,Diacerein,0.03170265881026946
c1ccc(c(c1)CN2CCc3c(ccs3)C2)Cl,SmallMolecule_1210,Ticlopidine,0.03172886969764188
CN[C@@]1(CCCCC1=O)c2ccccc2Cl,SmallMolecule_459,Esketamine,0.031815565544078495
c1c[nH]c2c1c(c(cn2)C(=O)N)N[C@@H]3[C@@H]4C[C@@H]5C[C@H]3C[C@@](C5)(C4)O,SmallMolecule_941,Peficitinib,0.03188248863800558
CCc1cc2c(s1)-n3c(nnc3CN=C2c4ccccc4Cl)C,SmallMolecule_466,Etizolam,0.032119439897010604
CC(C)(C)N1CCC(CC1)(c2ccccc2)c3ccccc3,SmallMolecule_177,Budipine,0.032185051794816344
c1ccc(c(c1)C2=NCC(=O)Nc3c2cc(cc3)[N+](=O)[O-])Cl,SmallMolecule_286,Clonazepam,0.03228446226682413
c1cc(ccc1C(=O)NCCN2CCOCC2)Cl,SmallMolecule_809,Moclobemide,0.03234586571532905
CCC(=O)N([Na])S(=O)(=O)c1ccc(cc1)c2c(onc2c3ccccc3)C,SmallMolecule_935,Parecoxib,0.03238072775141121
c1cc(c2c(c1NCCN)C(=O)c3ccncc3C2=O)NCCN,SmallMolecule_978,Pixuvri,0.032477052861401234
c1ccc(cc1)n2cc(cc(c2=O)c3ccccc3C#N)c4ccccn4,SmallMolecule_953,Perampanel,0.03254178530842944
c1ccc2c(c1)/C(=C/CCN3CCN(CC3)CCO)/c4cc(ccc4S2)Cl,SmallMolecule_1344,Zuclopenthixol,0.03268063835065094
c1cc2c(cc1C(=O)O)oc(n2)c3cc(cc(c3)Cl)Cl,SmallMolecule_1159,Tafamidis,0.03279201237754226
c1cc(c(c2c1N=C3NC(=O)CN3C2)Cl)Cl,SmallMolecule_72,Anagrelide,0.03281084710213755
CN1CCN(CC1)CCCN2c3c(ccc(c3)Cl)Sc4c2cccc4,SmallMolecule_1001,Prochlorperazine,0.0333600134449441
c1cc(ccc1C2CNCCc3c2cc(c(c3Cl)O)O)O,SmallMolecule_496,Fenoldopam,0.033799840119347
Cc1cccc(c1)N2CCN(CC2)CCc3ccc4ccccc4n3,SmallMolecule_247,Centhaquin,0.03396933452923123
c1ccc(c(c1)c2nc(no2)c3cccc(c3)C(=O)O)F,SmallMolecule_97,Ataluren,0.03428780833716083
Cc1cccn2c1ncc(c2=O)c3[nH]nnn3,SmallMolecule_946,Pemirolast,0.034346725148163615
CN(C)CCCN1c2ccccc2CCc3c1cc(cc3)Cl,SmallMolecule_285,Clomipramine,0.03448419109053957
Cc1ccccc1N2CCN(CC2)CCc3nnc4n3CCCC4,SmallMolecule_314,Dapiprazole,0.03457710798784763
CC(C)(c1cccnc1)C(=O)c2cccnc2,SmallMolecule_776,Metyrapone,0.03462566813570178
Cc1ncc2n1-c3ccc(cc3C(=NC2)c4ccccc4F)Cl,SmallMolecule_779,Midazolam,0.03477930718761724
C[C@](c1ccc(cc1)F)(c2cnc(nc2)N3CCN(CC3)c4c5cc(cn5ncn4)c6cnn(c6)C)N,SmallMolecule_107,Avapritinib,0.03505866573828331
c1cc(ccc1C(=O)NN2C(=O)[C@@H]3[C@@H]4C=C[C@H]([C@@H]3C2=O)[C@@H]5[C@H]4C5)C(F)(F)F,SmallMolecule_1177,Tecovirimat,0.03517761541837372
c1ccc2c(c1)C(=Nc3ccccc3S2)N4CCN(CC4)CCOCCO,SmallMolecule_1015,Quetiapine,0.03522460912561676
CN1CCC(=C2c3ccccc3CC(=O)c4c2ccs4)CC1,SmallMolecule_649,Ketotifen,0.03570224024913993
c1ccn2c(c1)ncc2CC(O)(P(=O)(O)O)P(=O)(O)O,SmallMolecule_793,Minodronic,0.03588873325766362
C[C@@H](c1ccc2nccn2c1)n3c4c(ncc(n4)c5cnn(c5)C)nn3,SmallMolecule_1098,Savolitinib,0.035956982061386644
CC1(CCC(c2c1ccc(c2)NC(=O)c3ccc(cc3)C(=O)O)(C)C)C,SmallMolecule_1166,Tamibarotene,0.036291685650108096
c1ccc(cc1)C(c2ccc(cc2)F)(c3ccccc3F)n4ccnc4,SmallMolecule_524,Flutrimazole,0.03632049928998704
c1c(c(cc(c1F)F)F)C[C@H](CC(=O)N2CCn3c(nnc3C(F)(F)F)C2)N,SmallMolecule_1121,Sitagliptin,0.036585730379678716
CN1CCN2c3c(cccn3)Cc4ccccc4C2C1,SmallMolecule_798,Mirtazapine,0.03660268971132119
CN1C(=C(c2ccccc2S1(=O)=O)O)C(=O)Nc3ccccn3,SmallMolecule_975,Piroxicam,0.03670965519380209
Cc1ccc(cn1)c2c(cc(cn2)Cl)c3ccc(cc3)S(=O)(=O)C,SmallMolecule_470,Etoricoxib,0.036798561562050414
Cn1c(cnc1COc2ccc(cc2)SC)[N+](=O)[O-],SmallMolecule_501,Fexinidazole,0.03688435612739882
Cc1c(cno1)C(=O)Nc2ccc(cc2)C(F)(F)F,SmallMolecule_669,Leflunomide,0.037067865946464384
C[C@H]([C@](Cn1cncn1)(c2ccc(cc2F)F)O)N3CCC(=C)CC3,SmallMolecule_408,Efinaconazole,0.03711804726168244
Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F,SmallMolecule_243,Celecoxib,0.037253511423361196
CCOCCn1c(nc2c1cccc2)N3CCN(CCC3)C,SmallMolecule_421,Emedastine,0.037399280604554774
C[C@]12CCCN1CC3=NNC(=O)c4cc(cc5c4c3c2[nH]5)F,SmallMolecule_931,Pamiparib,0.0374313978472115
CC1(C(=O)C(=C(O1)c2ccc(cc2)S(=O)(=O)N)c3cccc(c3)F)C,SmallMolecule_984,Polmacoxib,0.03747440852202788
CN1C(=C(c2c(ccs2)S1(=O)=O)O)C(=O)Nc3ccccn3,SmallMolecule_1194,Tenoxicam,0.03755545226672241
CN1CCN(CC1)C2=Nc3ccccc3Oc4c2cc(cc4)Cl,SmallMolecule_722,Loxapine,0.037558309613931584
CCCN1CC(=C(C1=O)c2ccc(cc2)C)c3ccc(cc3)S(=O)(=O)C,SmallMolecule_616,Imrecoxib,0.037637675049441155
CN1C[C@@H]2c3ccccc3Oc4ccc(cc4[C@H]2C1)Cl,SmallMolecule_95,Asenapine,0.03802449261754792
Cc1c(cc(c(=O)[nH]1)C#N)c2ccc3nccn3c2,SmallMolecule_893,Olprinone,0.038037449478591445
C[C@@H]1c2cc(ccc2C(=O)N(Cc3c(c(n(n3)C)C#N)-c4cc(c(nc4)N)O1)C)F,SmallMolecule_716,Lorlatinib,0.03822103519531084
Cc1ccc(c(c1)C)Sc2ccccc2N3CCNCC3,SmallMolecule_1321,Vortioxetine,0.038233293590034245
CN1CCc2cccc-3c2[C@H]1Cc4c3c(c(cc4)O)O,SmallMolecule_82,Apomorphine,0.03838930454684031
c1cc2c(c(c1)N)CN(C2=O)C3CCC(=O)NC3=O,SmallMolecule_671,Lenalidomide,0.03839477405078617
CCCS(=O)(=O)N[C@H]1C[C@H](C1)N(c2ncnc3c2cc[nH]3)C,SmallMolecule_4,Abrocitinib,0.03860903464880905
c1ccc2c(c1)CCc3cc(cc(c3C2n4ccnc4)Cl)Cl,SmallMolecule_402,Eberconazole,0.038862111068812655
c1cc2c(cc1Cl)[C@@](OC(=O)N2)(C#CC3CC3)C(F)(F)F,SmallMolecule_407,Efavirenz,0.038872684907545585
c1ccc(c(c1)C2=NCC(=S)N(c3c2cc(cc3)Cl)CC(F)(F)F)F,SmallMolecule_1014,Quazepam,0.03900713758510099
Cc1c(c([n+](c(c1Cl)C)[O-])Cl)c2nc(on2)c3cc(c(c(c3)O)O)[N+](=O)[O-],SmallMolecule_905,Opicapone,0.03905115611349674
Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N,SmallMolecule_471,Etravirine,0.03916791733938929
c1cc(cc(c1)NC(=O)C(=O)O)c2[nH]nnn2,SmallMolecule_17,Acitazanolast,0.03927230093954237
c1cc(cnc1)C(=O)NCCO[N+](=O)[O-],SmallMolecule_859,Nicorandil,0.039416160304012626
C[C@@H](c1c(cncn1)F)[C@](Cn2cncn2)(c3ccc(cc3F)F)O,SmallMolecule_1319,Voriconazole,0.0398010799021532
c1cc(ccc1c2ccc(o2)/C=N/N3CC(=O)[N-]C3=O)[N+](=O)[O-],SmallMolecule_312,Dantrolene,0.03984191630769196
c1c[nH]c2c1c(ncn2)c3cnn(c3)[C@H](CC#N)C4CCCC4,SmallMolecule_1087,Ruxolitinib,0.03988837861274408
Cc1ncc(n1CC(CN2CCOCC2)O)[N+](=O)[O-],SmallMolecule_822,Morponidazole,0.03988919970117
c1ccc(cc1)C(=O)c2ccc3n2CCC3C(=O)O,SmallMolecule_648,Ketorolac,0.03991027540370995
c1cc(c(cc1F)F)C(Cn2cncn2)(Cn3cncn3)OP(=O)(O)O,SmallMolecule_535,Fosfluconazole,0.03996332856064766
CC(=O)Oc1cc(ccc1C(=O)O)C(F)(F)F,SmallMolecule_1255,Triflusal,0.040061924728961085
CNc1ccc(cc1)/C=C/c2ccc(nc2)OCCOCCOCC[18F],SmallMolecule_512,Florbetapir,0.040193594972031566
CN1CCN(CC1)C2=Nc3cc(ccc3Nc4c2cccc4)Cl,SmallMolecule_289,Clozapine,0.040201743102381005
c1cc2c(c(c1)N)C(=O)N(C2=O)C3CCC(=O)NC3=O,SmallMolecule_985,Pomalidomide,0.04034927128912402
Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)O)C(CCC2(C)C)(C)C,SmallMolecule_148,Bexarotene,0.04036597515203211
c1cnc(cn1)NNC(=O)/C=C\n2cnc(n2)c3cc(cc(c3)C(F)(F)F)C(F)(F)F,SmallMolecule_1104,Selinexor,0.04046259057607493
c1cnc2cc3c(cc2n1)[C@@H]4C[C@H]3CNC4,SmallMolecule_1297,Varenicline,0.040527056119107674
Cc1cc2c(s1)Nc3ccccc3N=C2N4CCN(CC4)C,SmallMolecule_885,Olanzapine,0.0405452393763841
Cc1ncc(n1C[C@@H](CCl)O)[N+](=O)[O-],SmallMolecule_691,Levornidazole,0.0406704260308316
c1cc2c(cc1OC(F)(F)F)sc(n2)N,SmallMolecule_1057,Riluzole,0.04082464042167233
c1ccc2c(c1)Cc3ccccc3N4C2CN=C4N,SmallMolecule_439,Epinastine,0.04086268644146529
C/C=C/1\[C@@H]2Cc3c(ccc(=O)[nH]3)[C@]1(CC(=C2)C)N,SmallMolecule_587,Huperzine,0.040952623885905814
Cc1c(c(no1)c2ccccc2)c3ccc(cc3)S(=O)(=O)N,SmallMolecule_1287,Valdecoxib,0.04097452202638363
c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])C(=O)C2C(=O)CCCC2=O,SmallMolecule_742,Mdknitisinone,0.04098870647923003
CN/C(=C/[N+](=O)[O-])/NCCSCc1ccc(o1)CN(C)C,SmallMolecule_1030,Ranitidine,0.04100279007637064
c1ccc2c(c1)C(=O)N(C2=O)C3CCC(=O)NC3=O,SmallMolecule_1203,Thalidomide,0.041011462529030096
C1CN(Cc2c1c(nc(n2)C(F)(F)F)C(F)(F)F)C(=O)C[C@@H](CN3CC(CCC3=O)(F)F)N,SmallMolecule_561,Gemigliptin,0.04110808995916504
c1ccc(c(c1)C2CS/C(=C(/C#N)\n3ccnc3)/S2)Cl,SmallMolecule_658,Lanoconazole,0.04110950666620272
CC(C)(C(=O)O)Oc1ccc(cc1)CCNC(=O)c2ccc(cc2)Cl,SmallMolecule_149,Bezafibrate,0.04126379729636931
c1c(n(cn1)CCN2CCOCC2)[N+](=O)[O-],SmallMolecule_870,Nimorazole,0.04157176288006681
Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4)Cl,SmallMolecule_44,Alprazolam,0.04183109119705897
c1cc(c(cc1Cl)Cl)[C@@H]2CS/C(=C(/C#N)\n3ccnc3)/S2,SmallMolecule_725,Luliconazole,0.041851093982042675
c1cc(c(cc1C#N)F)[C@H]2CCc3n2cnc3,SmallMolecule_909,Osilodrostat,0.04229150550215288
CC1(C(=O)N(C(=O)N1)c2ccc(c(c2)C(F)(F)F)[N+](=O)[O-])C,SmallMolecule_866,Nilutamide,0.04301362203669168
c1ccc(cc1)[C@H]2CN3CCSC3=N2,SmallMolecule_678,Levamisole,0.04330733749181648
c1cc(c2c(c1NCCNCCO)C(=O)c3c(ccc(c3C2=O)O)O)NCCNCCO,SmallMolecule_803,Mitoxantrone,0.04357633291417129
Cc1cccc(c1C)[C@H](C)c2c[nH]cn2,SmallMolecule_346,Dexmedetomidine,0.043609061952859296
c1cc2c(c(c1)O)C(=O)c3c(cccc3O)C2,SmallMolecule_370,Dithranol,0.04385897260042615
Cc1cc(cc(c1Nc2ccnc(n2)Nc3ccc(cc3)C#N)C)/C=C/C#N,SmallMolecule_1056,Rilpivirine,0.04413594887053296
CC(C)(C)C#C/C=C/CN(C)Cc1cccc2c1cccc2,SmallMolecule_1197,Terbinafine,0.04437978763420569
c1cc(oc1/C=C/C=N/NC(=O)c2ccc(s2)[N+](=O)[O-])[N+](=O)[O-],SmallMolecule_864,Nifurzide,0.044654991983682724
CN/C(=C\[N+](=O)[O-])/NCCSCc1csc(n1)CN(C)C,SmallMolecule_876,Nizatidine,0.0446616347197718
c1cc2c(nc1)C(=C3CCNCC3)c4ccc(cc4CC2)Cl,SmallMolecule_337,Desloratadine,0.04474684824843833
C/C(=C(\C#N)/C(=O)Nc1ccc(cc1)C(F)(F)F)/O,SmallMolecule_1199,Teriflunomide,0.04515310144620266
CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(cc2)Cl,SmallMolecule_494,Fenofibrate,0.0455203987134265
CCN(CC)C(=O)/C(=C/c1cc(c(c(c1)O)O)[N+](=O)[O-])/C#N,SmallMolecule_431,Entacapone,0.04583020500144397
C[C@@H](c1cccc(c1O)C(C)C)C2CC2,SmallMolecule_267,Cipepofol,0.045898782489889434
c1ccc(cc1)Sc2cccc(c2)COC(Cn3ccnc3)c4ccc(cc4Cl)Cl,SmallMolecule_498,Fenticonazole,0.04590438420584797
CN(C/C=C/c1ccccc1)Cc2cccc3c2cccc3,SmallMolecule_833,Naftifine,0.04650590222014206
c1cc2c(csc2c(c1)Cl)COC(Cn3ccnc3)c4ccc(cc4Cl)Cl,SmallMolecule_1108,Sertaconazole,0.04662791155294621
Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4Cl)Cl,SmallMolecule_1250,Triazolam,0.046669803454557846
Cc1ccc(cc1)C(=O)c2cc(c(c(c2)O)O)[N+](=O)[O-],SmallMolecule_1227,Tolcapone,0.04706317354162126
c1ccc2c(c1)c(no2)CS(=O)(=O)N,SmallMolecule_1340,Zonisamide,0.0473697530023679
c1cc(ccc1C(=O)NCCC(=O)O)/N=N/c2ccc(c(c2)C(=O)O)O,SmallMolecule_121,Balsalazide,0.04738543646293425
C/C(=N\c1ccc(cc1)/N=C/c2ccc(cc2)/C=N/c3ccc(cc3)/N=C(/N(C)C)\C)/N(C)C,SmallMolecule_1251,Tribendimidine,0.04838388469469068
c1cc(cnc1)CC(O)(P(=O)(O)O)P(=O)(O)[O-],SmallMolecule_1065,Risedronate,0.04865904552653644
c1cc(ccc1CCCOCCCN2CCCCC2)Cl,SmallMolecule_977,Pitolisant,0.04867248948079528
c1cc(c(c2c1nccn2)Br)NC3=NCCN3,SmallMolecule_168,Brimonidine,0.04872371098883632
Cc1c(cc(c(=O)[nH]1)C#N)c2ccncc2,SmallMolecule_789,Milrinone,0.04890331972252626
c1cc(c(cc1F)F)C(Cn2cncn2)(Cn3cncn3)O,SmallMolecule_513,Fluconazole,0.04893673342365146
CC(C)(C)C(/C=C/c1ccc2c(c1)OCO2)O,SmallMolecule_1142,Stiripentol,0.04894189747590161
c1cc(cc(c1)[131I])CNC(=N)N,SmallMolecule_1275,Ultratrace,0.05021851751352169
CC(C)(C)c1ccc(cc1)CN(C)Cc2cccc3c2cccc3,SmallMolecule_186,Butenafine,0.050257267869577626
c1cc(c(c2c1nsn2)NC3=NCCN3)Cl,SmallMolecule_1222,Tizanidine,0.05070557248598395
CC(C)(C#N)c1cc(cc(c1)C(C)(C)C#N)Cn2cncn2,SmallMolecule_74,Anastrozole,0.051618971974612404
c1cc(ccc1CN2CCCNCCNCCCNCC2)CN3CCCNCCNCCCNCC3,SmallMolecule_980,Plerixafor,0.05163588957032572
CN(C)CC/C=C/1\c2ccccc2COc3c1cccc3,SmallMolecule_387,Doxepin,0.05249615615733616
B1(c2ccc(cc2CO1)Oc3ccc(cc3)C#N)O,SmallMolecule_299,Crisaborole,0.05268021053654737
c1cc(c(c(c1)Cl)NC2=NCCN2)Cl,SmallMolecule_287,Clonidine,0.053308808065784974
Cc1nc(c(c(n1)Cl)NC2=NCCN2)OC,SmallMolecule_825,Moxonidine,0.05361288108834128
CC(C)(C(=O)O)Oc1ccc(cc1)C(=O)c2ccc(cc2)Cl,SmallMolecule_495,Fenofibric,0.0537195355000456
CC(C)(C(=O)[O-])Oc1ccc(cc1)C(=O)c2ccc(cc2)Cl,SmallMolecule_256,Choline,0.0537195355000456
c1cc(ccc1C#N)C2CCCc3n2cnc3,SmallMolecule_479,Fadrozole,0.05398835487943088
c1cc(c(cc1/N=N/c2ccc(c(c2)C(=O)O)O)C(=O)O)O,SmallMolecule_894,Olsalazine,0.05533178749027534
c1cc(ccc1NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(cc2)Cl)Cl,SmallMolecule_253,Chlorhexidine,0.056046775458743814
c1cc(ccc1SC(P(=O)(O)[O-])P(=O)(O)[O-])Cl,SmallMolecule_1212,Tiludronate,0.05692470541209427
c1cc(c(cc1Cl)Cl)COC(Cn2ccnc2)c3ccc(cc3Cl)Cl,SmallMolecule_778,Miconazole,0.057376200775933195
c1cc(ccc1COC(Cn2ccnc2)c3ccc(cc3Cl)Cl)Cl,SmallMolecule_404,Econazole,0.05925903977998226
CN(C)CCC=C1c2ccccc2C=Cc3c1cccc3,SmallMolecule_303,Cyclobenzaprine,0.06029353612714283
CN(C)c1ccc2c(c1)[s+]c3cc(ccc3n2)N(C)C,SmallMolecule_771,Methylthioninium,0.06137993469072467
c1cnccc1c2[nH]nc(n2)c3ccnc(c3)C#N,SmallMolecule_1232,Topiroxostat,0.06168254800399353
c1ccc(cc1)C2(C(=O)NC(=O)N2)c3ccccc3,SmallMolecule_962,Phenytoin,0.06291200128351104
c1ccc(c(c1)C(c2ccc(cc2)Cl)C(Cl)Cl)Cl,SmallMolecule_802,Mitotane,0.06527135907878168
c1cc(ccc1C#N)C(c2ccc(cc2)C#N)n3cncn3,SmallMolecule_676,Letrozole,0.06544632175718879
c1cc(c(c(c1)Cl)Cl)c2c(nc(nn2)N)N,SmallMolecule_655,Lamotrigine,0.06781940763596761
c1cc(ccc1N)S(=O)(=O)c2ccc(cc2)N,SmallMolecule_317,Dapsone,0.07288933717032231
c1cc(c(cc1Cl)c2nc(nc(n2)N)N)Cl,SmallMolecule_629,Irsogladine,0.07317973562848656
c1c(cc(c(c1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,SmallMolecule_357,Diclofenamide,0.07856642321492335
